"Plot";"Plot_abb";"Dendro_ID";"Dendro_active";"Position";"Tree_species";"Group";"Exposition";"Dbh";"Height";"Social_class";"Crown_width";"Year_CE";"Begin";"End";"Period";"Growth";"Product";"Const"
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;0;0;0;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2006;125;210,291666666667;85,2916666666667;1,38209999968;0,0162043966743136;2,31965061030579
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;116;223,5625;107,5625;2,827;0,0262823939570017;0
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb2";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;142;222,208333333333;80,2083333333333;1,314;0,0163823376623377;1,36917383418011
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb3";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;147;222,354166666667;75,3541666666667;0,944099999360002;0,0125288360434836;2,16000025599933
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb4";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;114;242,364583333333;128,364583333333;3,273;0,025497687251481;1,96855754805235
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_50cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;117;220,90625;103,90625;1,674;0,0161106766917293;2,66666666666667
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_140cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;118;191,28125;73,28125;0,957;0,0130592750533049;1,70532915360502
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_80cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;0;0;0;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;291;303,197916666667;12,1979166666666;0,00499999680000587;0,000409905800854454;1,45621177108672
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;106;219,6875;113,6875;2,7565;0,0242462891698735;1,86666666666667
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2007;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;130;249,177083333333;119,177083333333;2,56099999680001;0,0214890306522857;2,72417707150906
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb2";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;137;229,010416666667;92,0104166666667;1,46589999680001;0,0159318917347222;2,93077742279011
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb3";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;150;195,760416666667;45,7604166666667;0,782699993600017;0,0171043021592537;2,75054519289889
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb4";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;123;229;106;2,721;0,0256698113207547;2,97290282942045
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_50cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;128;228,1875;100,1875;2,203;0,0219887710542732;2,39999232002125
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_140cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;132;229,1875;97,1875;1,59;0,0163601286173633;0,756989247311828
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_80cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;138;165,239583333333;27,2395833333333;0,188999996800011;0,00693843200489526;1,77866800200287
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;288;303,84375;15,84375;0,0668200139626296;0,00421743677870641;0
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;118;218,197916666667;100,197916666667;2,56599999680001;0,0256093148656618;2,30991337824857
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2008;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;128;199,635416666667;71,6354166666667;1,11999999680001;0,0156347243991276;0,000307199174131081
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb2";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;117;200,145833333333;83,1458333333333;1,76099999680001;0,021179654183513;2,26703011226108
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb3";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;166;199,677083333333;33,6770833333333;0,716;0,0212607485307764;0,321238073073362
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb4";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;123;223,114583333333;100,114583333333;1,58879999904;0,0158698158264322;1,17160647571607
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_50cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;116;220,8125;104,8125;1,488;0,0141967799642218;1,29729522162721
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_140cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;122;199,28125;77,28125;1,056;0,0136643752527295;2,90909090909091
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_80cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;134;173,260416666667;39,2604166666667;0,208999996800009;0,00532342788347064;0,769230769230769
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;281;288,1875;7,1875;0,111;0,0154434782608696;0
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;112;199,260416666667;87,2604166666667;1,22399999360002;0,014026978558625;0,637571448955573
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2009;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;146;229,302083333333;83,3020833333333;1,19460000000001;0,0143405777166439;0,14145077222784
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb2";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;146;229,21875;83,21875;1,4914;0,0179214419827263;0,0724586379573142
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb3";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;158;205,572916666667;47,5729166666667;0,698999996800009;0,0146932340032408;1,39252760756008
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb4";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;121;218,020833333333;97,0208333333333;1,7608;0,0181486794073438;2,33489242282507
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_50cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;143;205,333333333333;62,3333333333333;0,908;0,0145668449197861;2,82352828235597
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_140cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;146;205,010416666667;59,0104166666667;0,768999996800008;0,0130315974744573;0,661213815239497
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_80cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;203;204,739583333333;1,73958333333331;0,032;0,0183952095808385;0,586992773763201
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;0;0;0;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;120;208,239583333333;88,2395833333333;1,40069999936;0,0158738283483131;1,61182678910246
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2010;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;117;204,447916666667;87,4479166666667;0,918799998400004;0,0105068254730674;1,20524939758517
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb2";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;114;204,489583333333;90,4895833333333;1,2783;0,0141264878554161;2,64914586070959
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb3";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;151;204,447916666667;53,4479166666667;0,793999996800009;0,0148555836470085;0,777677906030231
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb4";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;131;228,010416666667;97,0104166666667;2,22749999968;0,0229614517308365;0,00682908856930608
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;108;198,645833333333;90,6458333333333;0,751;0,00828499195587221;2,72064777327933
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_50cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;116;160,1875;44,1875;0,401;0,00907496463932107;2,82056663168941
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_140cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;129;152,958333333333;23,9583333333333;0,272999996800011;0,0113947824751309;2,2005730659022
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_80cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;0;0;0;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;0;0;0;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;100;152,28125;52,28125;0,4881;0,00933604303646145;2,74285275429755
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;112;208,885416666667;96,8854166666667;1,92548610760001;0,0198738486538653;2,21113273243683
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2011;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2011;110;262,604166666667;152,604166666667;2,61659999936;0,0171463208149188;1,15200122879722
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2011;129;204,375;75,375;1,137;0,0150845771144279;2,44504000857964
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2011;130;204,427083333333;74,4270833333333;1,15999999680001;0,0155857242397202;1,05309346204464
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;133;246,666666666667;113,666666666667;1,57149999680001;0,0138255131683285;2,42711135018834
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb2";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;126;246,489583333333;120,489583333333;2,85;0,023653497017377;0
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb3";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;151;185,697916666667;34,6979166666667;0,921899998720003;0,0265693184860764;2,22316682461427
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb4";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;123;246,6875;123,6875;2,8765;0,0232561899949469;2,41541747665969
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2012;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;123;239,270833333333;116,270833333333;2,104;0,0180956817774592;2,19332107697864
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_50cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;133;197,885416666667;64,8854166666667;0,617999996800009;0,00952448221107735;1,12500059999838
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_LB_140cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;142;197,875;55,875;0,565;0,0101118568232662;0,564705882352941
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_80cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;147;157,1875;10,1875;0,096;0,00942331288343558;2,47550267808191
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy1_SB_300cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;153;165,177083333333;12,1770833333333;0,076;0,00624123182207015;1,09949892627058
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;126;204,197916666667;78,1979166666667;1,12099999680001;0,0143354202334889;1,79310344827586
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;123;238,197916666667;115,197916666667;2,68599999680001;0,0233163938595534;1,21059268600285
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"W";NA;NA;NA;NA;2012;NA;NA;NA;NA;NA;NA
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl1";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2012;107;246,46875;139,46875;2,7257;0,0195434461124804;1,56799407098561
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl2";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2012;120;246,479166666667;126,479166666667;2,66989999680001;0,0211094053444903;2,52632387366184
"Heibrain_[750m_a.s.l.]";"HBR";"AbAl3";"Y";"dbh";"Abies_alba";"Mixed_stand";"W";NA;NA;NA;NA;2012;126;246,979166666667;120,979166666667;1,54399999680001;0,0127625279570175;1,94594602577941
"Heibrain_[750m_a.s.l.]";"HBR";"PcAb1";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2013;165;282,28125;117,28125;1,063;0,00906368238742339;0
